Hour,Latitude,Longitude,PM10
15,28.6872,77.2103,163.29
16,28.6872,77.2103,153.24
17,28.6872,77.2103,122.73
18,28.6872,77.2103,152.24
19,28.6872,77.2103,211.11
20,28.6872,77.2103,209.27
21,28.6872,77.2103,178.58
22,28.6872,77.2103,129.33
23,28.6872,77.2103,96.71
0,28.6872,77.2103,121.94
1,28.6872,77.2103,149.93
2,28.6872,77.2103,143.98
3,28.6872,77.2103,186.06
4,28.6872,77.2103,167.02
5,28.6872,77.2103,141.54
6,28.6872,77.2103,170.71
7,28.6872,77.2103,132.97
8,28.6872,77.2103,142.11
9,28.6872,77.2103,133.73
10,28.6872,77.2103,101.98
11,28.6872,77.2103,162.18
12,28.6872,77.2103,177.15
13,28.6872,77.2103,187.78
14,28.6872,77.2103,304.14
15,28.6872,77.2103,202.71
16,28.6872,77.2103,169.65
17,28.6872,77.2103,149.28
18,28.6872,77.2103,114.38
19,28.6872,77.2103,128.74
20,28.6872,77.2103,180.52
21,28.6872,77.2103,167.06
22,28.6872,77.2103,144.84
23,28.6872,77.2103,136.82
0,28.6872,77.2103,95.24
1,28.6872,77.2103,87.13
2,28.6872,77.2103,92.77
3,28.6872,77.2103,94.21
4,28.6872,77.2103,153.1
5,28.6872,77.2103,147.29
6,28.6872,77.2103,127.75
7,28.6872,77.2103,120
8,28.6872,77.2103,88.1
9,28.6872,77.2103,105.51
10,28.6872,77.2103,138.57
11,28.6872,77.2103,137.65
12,28.6872,77.2103,134.88
13,28.6872,77.2103,161.8
14,28.6872,77.2103,182.03
15,28.6872,77.2103,166.8
16,28.6872,77.2103,100.99
17,28.6872,77.2103,47.5
18,28.6872,77.2103,81.8
19,28.6872,77.2103,116.73
20,28.6872,77.2103,159.01
21,28.6872,77.2103,231.11
22,28.6872,77.2103,227.19
23,28.6872,77.2103,202.71
0,28.6872,77.2103,183.52
1,28.6872,77.2103,192.77
2,28.6872,77.2103,203.95
3,28.6872,77.2103,216.81
4,28.6872,77.2103,247.43
5,28.6872,77.2103,254.66
6,28.6872,77.2103,317.86
7,28.6872,77.2103,318.76
8,28.6872,77.2103,257.26
9,28.6872,77.2103,215.99
10,28.6872,77.2103,241.83
11,28.6872,77.2103,260.02
12,28.6872,77.2103,198.05
13,28.6872,77.2103,120
14,28.6872,77.2103,146.71
15,28.6872,77.2103,153.72
16,28.6872,77.2103,135.25
17,28.6872,77.2103,108.04
18,28.6872,77.2103,72.7
19,28.6872,77.2103,149.5
20,28.6872,77.2103,203.73
21,28.6872,77.2103,261.96
22,28.6872,77.2103,321.08
23,28.6872,77.2103,341.54
0,28.6872,77.2103,335.9
1,28.6872,77.2103,326.02
2,28.6872,77.2103,250.7
3,28.6872,77.2103,252.84
4,28.6872,77.2103,355.42
5,28.6872,77.2103,368.33
6,28.6872,77.2103,443.32
7,28.6872,77.2103,502.46
8,28.6872,77.2103,380.79
9,28.6872,77.2103,366.45
10,28.6872,77.2103,357.45
11,28.6872,77.2103,155.33
12,28.6872,77.2103,129.83
13,28.6872,77.2103,98.78
14,28.6872,77.2103,91.56
15,28.6872,77.2103,133.13
16,28.6872,77.2103,121.79
17,28.6872,77.2103,117.72
18,28.6872,77.2103,129.92
19,28.6872,77.2103,124.45
20,28.6872,77.2103,175.1
21,28.6872,77.2103,194.94
22,28.6872,77.2103,155.68
23,28.6872,77.2103,200.94
0,28.6872,77.2103,248.63
1,28.6872,77.2103,235.56
2,28.6872,77.2103,181.31
3,28.6872,77.2103,143.56
4,28.6872,77.2103,205.42
5,28.6872,77.2103,211.47
6,28.6872,77.2103,131.64
7,28.6872,77.2103,149.69
8,28.6872,77.2103,274.67
9,28.6872,77.2103,351.08
10,28.6872,77.2103,269.65
11,28.6872,77.2103,209.98
12,28.6872,77.2103,139.91
13,28.6872,77.2103,126.5
14,28.6872,77.2103,103.81
15,28.6872,77.2103,105.4
16,28.6872,77.2103,132.46
17,28.6872,77.2103,124.2
18,28.6872,77.2103,143.52
19,28.6872,77.2103,208.23
20,28.6872,77.2103,185.4
21,28.6872,77.2103,259.09
22,28.6872,77.2103,353.08
23,28.6872,77.2103,417.63
0,28.6872,77.2103,396.26
1,28.6872,77.2103,464.73
2,28.6872,77.2103,421.46
3,28.6872,77.2103,324.53
4,28.6872,77.2103,279.43
5,28.6872,77.2103,285.45
6,28.6872,77.2103,272.8
7,28.6872,77.2103,328.43
8,28.6872,77.2103,330.91
9,28.6872,77.2103,343.76
10,28.6872,77.2103,242.28
11,28.6872,77.2103,184.06
12,28.6872,77.2103,132.78
13,28.6872,77.2103,94.01
14,28.6872,77.2103,97.94
15,28.6872,77.2103,150.21
16,28.6872,77.2103,146.44
17,28.6872,77.2103,196.17
18,28.6872,77.2103,217.75
19,28.6872,77.2103,209.87
20,28.6872,77.2103,250.85
21,28.6872,77.2103,212
22,28.6872,77.2103,178.54
23,28.6872,77.2103,152.92
0,28.6872,77.2103,146.2
1,28.6872,77.2103,137.95
2,28.6872,77.2103,187.51
3,28.6872,77.2103,189.02
4,28.6872,77.2103,165.03
5,28.6872,77.2103,164.61
6,28.6872,77.2103,120.15
7,28.6872,77.2103,178.63
8,28.6872,77.2103,185.45
9,28.6872,77.2103,194.16
10,28.6872,77.2103,222.82
11,28.6872,77.2103,262.87
12,28.6872,77.2103,274.89
13,28.6872,77.2103,283.68
14,28.6872,77.2103,206.05
15,28.6872,77.2103,164.89
16,28.6872,77.2103,169.57
17,28.6872,77.2103,152.07
18,28.6872,77.2103,170.37
19,28.6872,77.2103,220.1
20,28.6872,77.2103,230.01
21,28.6872,77.2103,240.52
22,28.6872,77.2103,240.14
23,28.6872,77.2103,137.5
0,28.6872,77.2103,87.25
1,28.6872,77.2103,143.17
2,28.6872,77.2103,111.93
3,28.6872,77.2103,111.35
4,28.6872,77.2103,98.35
5,28.6872,77.2103,91.47
6,28.6872,77.2103,85.49
7,28.6872,77.2103,16.2
8,28.6872,77.2103,5.57
9,28.6872,77.2103,27.87
10,28.6872,77.2103,36.67
11,28.6872,77.2103,180.08
12,28.6872,77.2103,185.63
13,28.6872,77.2103,84.2
14,28.6872,77.2103,58.36
15,28.6872,77.2103,25.28
16,28.6872,77.2103,0.6
17,28.6872,77.2103,11.07
18,28.6872,77.2103,27.27
19,28.6872,77.2103,54.97
20,28.6872,77.2103,91.45
21,28.6872,77.2103,101.08
22,28.6872,77.2103,86.89
23,28.6872,77.2103,81.26
0,28.6872,77.2103,25.37
1,28.6872,77.2103,45.74
2,28.6872,77.2103,57.24
3,28.6872,77.2103,39.52
4,28.6872,77.2103,83.68
5,28.6872,77.2103,92.84
6,28.6872,77.2103,88.56
7,28.6872,77.2103,99.09
8,28.6872,77.2103,65.36
9,28.6872,77.2103,72.4
10,28.6872,77.2103,71.7
11,28.6872,77.2103,100.91
12,28.6872,77.2103,111.23
13,28.6872,77.2103,140.71
14,28.6872,77.2103,117.71
15,28.6872,77.2103,104.99
16,28.6872,77.2103,90.13
0,28.566,77.1767,463.25
1,28.566,77.1767,410
2,28.566,77.1767,326
3,28.566,77.1767,313.75
4,28.566,77.1767,300
5,28.566,77.1767,294.75
6,28.566,77.1767,339
7,28.566,77.1767,421.75
8,28.566,77.1767,469.5
9,28.566,77.1767,507.75
10,28.566,77.1767,466
11,28.566,77.1767,368.75
12,28.566,77.1767,218.5
13,28.566,77.1767,191
14,28.566,77.1767,206.25
15,28.566,77.1767,184.5
16,28.566,77.1767,173
17,28.566,77.1767,195
18,28.566,77.1767,250
19,28.566,77.1767,303
20,28.566,77.1767,459.75
21,28.566,77.1767,608
22,28.566,77.1767,516.25
23,28.566,77.1767,518.75
0,28.566,77.1767,426.75
1,28.566,77.1767,391.5
2,28.566,77.1767,330.25
3,28.566,77.1767,280.25
4,28.566,77.1767,326
5,28.566,77.1767,349.75
6,28.566,77.1767,367
7,28.566,77.1767,477.5
8,28.566,77.1767,574
9,28.566,77.1767,552.5
10,28.566,77.1767,416
11,28.566,77.1767,302
12,28.566,77.1767,302
13,28.566,77.1767,191
14,28.566,77.1767,189
15,28.566,77.1767,226
16,28.566,77.1767,174
17,28.566,77.1767,174
18,28.566,77.1767,239
19,28.566,77.1767,315
20,28.566,77.1767,461
21,28.566,77.1767,478
22,28.566,77.1767,484
23,28.566,77.1767,466
0,28.566,77.1767,404
1,28.566,77.1767,349
2,28.566,77.1767,318
3,28.566,77.1767,288
4,28.566,77.1767,360
5,28.566,77.1767,415
6,28.566,77.1767,475
7,28.566,77.1767,464
8,28.566,77.1767,477
9,28.566,77.1767,520
10,28.566,77.1767,401
11,28.566,77.1767,345
12,28.566,77.1767,362
13,28.566,77.1767,287
14,28.566,77.1767,274
15,28.566,77.1767,260
16,28.566,77.1767,257
17,28.566,77.1767,212
18,28.566,77.1767,238
19,28.566,77.1767,212
20,28.566,77.1767,234
21,28.566,77.1767,260
22,28.566,77.1767,254
0,28.566,77.1767,228
1,28.566,77.1767,204
2,28.566,77.1767,215
3,28.566,77.1767,184
4,28.566,77.1767,202
5,28.566,77.1767,177
6,28.566,77.1767,172
7,28.566,77.1767,211
8,28.566,77.1767,245
9,28.566,77.1767,263.5
10,28.566,77.1767,274.75
11,28.566,77.1767,290
12,28.566,77.1767,272.75
13,28.566,77.1767,214
14,28.566,77.1767,198.75
15,28.566,77.1767,188.75
16,28.566,77.1767,213.25
17,28.566,77.1767,205.5
18,28.566,77.1767,182
19,28.566,77.1767,160.5
20,28.566,77.1767,175
21,28.566,77.1767,171.75
22,28.566,77.1767,153
23,28.566,77.1767,150.75
0,28.566,77.1767,148
1,28.566,77.1767,148.75
2,28.566,77.1767,130
3,28.566,77.1767,141.25
4,28.566,77.1767,140.25
5,28.566,77.1767,154.25
6,28.566,77.1767,148.5
7,28.566,77.1767,151
8,28.566,77.1767,183.25
9,28.566,77.1767,208.5
10,28.566,77.1767,244.75
11,28.566,77.1767,346.5
12,28.566,77.1767,411.75
13,28.566,77.1767,398
14,28.566,77.1767,488.5
15,28.566,77.1767,607.75
16,28.566,77.1767,391.5
17,28.566,77.1767,202.75
18,28.566,77.1767,140
19,28.566,77.1767,125
20,28.566,77.1767,119
21,28.566,77.1767,127.5
22,28.566,77.1767,152.25
23,28.566,77.1767,154.75
0,28.566,77.1767,164.75
1,28.566,77.1767,158.5
2,28.566,77.1767,172.25
3,28.566,77.1767,153.5
4,28.566,77.1767,154.5
5,28.566,77.1767,174.25
6,28.566,77.1767,180.25
7,28.566,77.1767,182.25
8,28.566,77.1767,216.75
9,28.566,77.1767,209.25
10,28.566,77.1767,249.25
11,28.566,77.1767,291.75
12,28.566,77.1767,272.5
13,28.566,77.1767,234
14,28.566,77.1767,216.75
15,28.566,77.1767,251
16,28.566,77.1767,220.25
17,28.566,77.1767,163
18,28.566,77.1767,165
19,28.566,77.1767,177.25
20,28.566,77.1767,195.75
21,28.566,77.1767,279.5
22,28.566,77.1767,277.5
23,28.566,77.1767,225.5
0,28.566,77.1767,210.75
1,28.566,77.1767,210.75
2,28.566,77.1767,214.25
3,28.566,77.1767,229.75
4,28.566,77.1767,287.5
5,28.566,77.1767,292.5
6,28.566,77.1767,231
7,28.566,77.1767,200.25
8,28.566,77.1767,190.75
9,28.566,77.1767,193.25
10,28.566,77.1767,183.75
11,28.566,77.1767,190.5
12,28.566,77.1767,222.25
13,28.566,77.1767,223
14,28.566,77.1767,162.5
15,28.566,77.1767,152
16,28.566,77.1767,150.25
17,28.566,77.1767,129.75
18,28.566,77.1767,149.25
19,28.566,77.1767,243.25
20,28.566,77.1767,487.5
21,28.566,77.1767,628
22,28.566,77.1767,616
23,28.566,77.1767,587.5
0,28.566,77.1767,433
1,28.566,77.1767,369.5
2,28.566,77.1767,314.75
3,28.566,77.1767,338.75
4,28.566,77.1767,375.75
5,28.566,77.1767,351.75
6,28.566,77.1767,296.25
7,28.566,77.1767,312
8,28.566,77.1767,453.75
9,28.566,77.1767,468
10,28.566,77.1767,362
11,28.566,77.1767,293.5
12,28.566,77.1767,306.5
13,28.566,77.1767,256.75
14,28.566,77.1767,167.25
15,28.566,77.1767,168.75
16,28.566,77.1767,155.25
17,28.566,77.1767,155
18,28.566,77.1767,222
19,28.566,77.1767,242.5
20,28.566,77.1767,244.75
21,28.566,77.1767,250.5
22,28.566,77.1767,240.75
23,28.566,77.1767,270.5
0,28.566,77.1767,293.25
1,28.566,77.1767,273.5
2,28.566,77.1767,272.25
3,28.566,77.1767,286
4,28.566,77.1767,264.25
5,28.566,77.1767,250.25
6,28.566,77.1767,276.5
7,28.566,77.1767,303.25
8,28.566,77.1767,307.5
9,28.566,77.1767,288.25
10,28.566,77.1767,313.25
11,28.566,77.1767,321.25
12,28.566,77.1767,272.25
13,28.566,77.1767,214.75
14,28.566,77.1767,193.5
15,28.566,77.1767,185.25
16,28.566,77.1767,155.25
17,28.566,77.1767,169.5
18,28.566,77.1767,225.25
19,28.566,77.1767,306.25
20,28.566,77.1767,521
21,28.566,77.1767,592.75
22,28.566,77.1767,521.25
23,28.566,77.1767,417
0,28.566,77.1767,365.75
1,28.566,77.1767,326
2,28.566,77.1767,251.5
3,28.566,77.1767,214.25
4,28.566,77.1767,200
7,28.566,77.1767,360
8,28.566,77.1767,364
9,28.566,77.1767,365.25
10,28.566,77.1767,305
11,28.566,77.1767,207.25
12,28.566,77.1767,171.5
13,28.566,77.1767,181.75
14,28.566,77.1767,173.25
15,28.566,77.1767,197.75
16,28.566,77.1767,177.5
17,28.566,77.1767,151.5
18,28.566,77.1767,171.25
19,28.566,77.1767,221
20,28.566,77.1767,196
21,28.566,77.1767,224
22,28.566,77.1767,221
23,28.566,77.1767,210
0,28.566,77.1767,199
1,28.566,77.1767,169
2,28.566,77.1767,146
3,28.566,77.1767,157
4,28.566,77.1767,160
5,28.566,77.1767,158
6,28.566,77.1767,158
7,28.566,77.1767,191
8,28.566,77.1767,208
9,28.566,77.1767,230
10,28.566,77.1767,410
11,28.566,77.1767,305
12,28.566,77.1767,252
13,28.566,77.1767,304
14,28.566,77.1767,271
15,28.566,77.1767,273
16,28.566,77.1767,447
17,28.566,77.1767,200
18,28.566,77.1767,166
19,28.566,77.1767,173
20,28.566,77.1767,178
21,28.566,77.1767,188
22,28.566,77.1767,182
23,28.566,77.1767,183
0,28.566,77.1767,158
1,28.566,77.1767,171
2,28.566,77.1767,151
3,28.566,77.1767,143
4,28.566,77.1767,119
5,28.566,77.1767,110
6,28.566,77.1767,83
7,28.566,77.1767,44
8,28.566,77.1767,51
9,28.566,77.1767,52
10,28.566,77.1767,74
12,28.566,77.1767,100
13,28.566,77.1767,97
14,28.566,77.1767,70
15,28.566,77.1767,47
16,28.566,77.1767,56
17,28.566,77.1767,45
18,28.566,77.1767,45
19,28.566,77.1767,70
20,28.566,77.1767,69
21,28.566,77.1767,91
22,28.566,77.1767,94
23,28.566,77.1767,108
0,28.566,77.1767,97
1,28.566,77.1767,85
2,28.566,77.1767,67
3,28.566,77.1767,68
4,28.566,77.1767,70
5,28.566,77.1767,89
6,28.566,77.1767,100
7,28.566,77.1767,79
8,28.566,77.1767,114
9,28.566,77.1767,136
10,28.566,77.1767,223
11,28.566,77.1767,101
12,28.566,77.1767,90
13,28.566,77.1767,105
14,28.566,77.1767,91
15,28.566,77.1767,103
16,28.566,77.1767,108
0,28.6712,77.3177,311.5
1,28.6712,77.3177,289.5
2,28.6712,77.3177,300
3,28.6712,77.3177,327
4,28.6712,77.3177,297
5,28.6712,77.3177,261.5
6,28.6712,77.3177,284.5
7,28.6712,77.3177,356.5
8,28.6712,77.3177,427.5
9,28.6712,77.3177,410
10,28.6712,77.3177,323.5
11,28.6712,77.3177,252
12,28.6712,77.3177,208.5
13,28.6712,77.3177,180.5
14,28.6712,77.3177,165
15,28.6712,77.3177,164
16,28.6712,77.3177,153
17,28.6712,77.3177,152.5
18,28.6712,77.3177,189.5
19,28.6712,77.3177,268
20,28.6712,77.3177,338
21,28.6712,77.3177,410
22,28.6712,77.3177,451
23,28.6712,77.3177,408
0,28.6712,77.3177,345.5
1,28.6712,77.3177,321
2,28.6712,77.3177,318
3,28.6712,77.3177,295.5
4,28.6712,77.3177,283
5,28.6712,77.3177,285
6,28.6712,77.3177,278
7,28.6712,77.3177,297
8,28.6712,77.3177,279.5
9,28.6712,77.3177,267
10,28.6712,77.3177,263.5
11,28.6712,77.3177,243.5
12,28.6712,77.3177,236.5
13,28.6712,77.3177,221
14,28.6712,77.3177,198.5
15,28.6712,77.3177,172.5
16,28.6712,77.3177,160
17,28.6712,77.3177,142
18,28.6712,77.3177,168.5
19,28.6712,77.3177,239.5
20,28.6712,77.3177,308.75
21,28.6712,77.3177,335
22,28.6712,77.3177,287.25
23,28.6712,77.3177,278.25
0,28.6712,77.3177,277
1,28.6712,77.3177,279.25
2,28.6712,77.3177,272.5
3,28.6712,77.3177,255.75
4,28.6712,77.3177,259
5,28.6712,77.3177,310.5
6,28.6712,77.3177,355.25
7,28.6712,77.3177,373.75
8,28.6712,77.3177,368.75
9,28.6712,77.3177,378.75
10,28.6712,77.3177,358.25
11,28.6712,77.3177,351.25
12,28.6712,77.3177,401.75
13,28.6712,77.3177,424.75
14,28.6712,77.3177,457.25
15,28.6712,77.3177,375
16,28.6712,77.3177,300.25
17,28.6712,77.3177,250.5
18,28.6712,77.3177,233
19,28.6712,77.3177,227.75
20,28.6712,77.3177,228.25
21,28.6712,77.3177,240.5
22,28.6712,77.3177,200.5
23,28.6712,77.3177,168.25
0,28.6712,77.3177,172.75
1,28.6712,77.3177,162
2,28.6712,77.3177,147.75
3,28.6712,77.3177,145
4,28.6712,77.3177,158
5,28.6712,77.3177,162.25
6,28.6712,77.3177,165.25
7,28.6712,77.3177,167
8,28.6712,77.3177,191.5
9,28.6712,77.3177,227.75
10,28.6712,77.3177,226.75
11,28.6712,77.3177,230.75
12,28.6712,77.3177,222
13,28.6712,77.3177,238.5
14,28.6712,77.3177,265
15,28.6712,77.3177,324.75
16,28.6712,77.3177,351.25
17,28.6712,77.3177,252.75
18,28.6712,77.3177,256.75
19,28.6712,77.3177,201
20,28.6712,77.3177,224.5
21,28.6712,77.3177,186.25
22,28.6712,77.3177,147
23,28.6712,77.3177,122.25
0,28.6712,77.3177,134
1,28.6712,77.3177,123.25
2,28.6712,77.3177,124.75
3,28.6712,77.3177,118
4,28.6712,77.3177,115.25
5,28.6712,77.3177,111.25
6,28.6712,77.3177,126
7,28.6712,77.3177,132
8,28.6712,77.3177,137.25
9,28.6712,77.3177,170.25
10,28.6712,77.3177,202.5
11,28.6712,77.3177,180.5
12,28.6712,77.3177,290
14,28.6712,77.3177,951
15,28.6712,77.3177,840.75
16,28.6712,77.3177,510
17,28.6712,77.3177,185
18,28.6712,77.3177,173.5
19,28.6712,77.3177,152.75
20,28.6712,77.3177,196
21,28.6712,77.3177,197.75
22,28.6712,77.3177,179.25
23,28.6712,77.3177,157.25
0,28.6712,77.3177,139.5
1,28.6712,77.3177,124.5
2,28.6712,77.3177,111
3,28.6712,77.3177,122.75
4,28.6712,77.3177,151
5,28.6712,77.3177,134.25
6,28.6712,77.3177,146.25
7,28.6712,77.3177,151.25
8,28.6712,77.3177,174.75
9,28.6712,77.3177,185.25
10,28.6712,77.3177,202.75
11,28.6712,77.3177,202.5
12,28.6712,77.3177,186.5
13,28.6712,77.3177,189.75
14,28.6712,77.3177,198.75
15,28.6712,77.3177,225.75
16,28.6712,77.3177,257.25
17,28.6712,77.3177,197.5
18,28.6712,77.3177,164.25
19,28.6712,77.3177,194.75
20,28.6712,77.3177,248.75
21,28.6712,77.3177,252.5
22,28.6712,77.3177,255.75
23,28.6712,77.3177,249.75
0,28.6712,77.3177,241.75
1,28.6712,77.3177,236.5
2,28.6712,77.3177,233.75
3,28.6712,77.3177,236.5
4,28.6712,77.3177,226
5,28.6712,77.3177,217
6,28.6712,77.3177,229.25
7,28.6712,77.3177,283
8,28.6712,77.3177,326
9,28.6712,77.3177,295.5
10,28.6712,77.3177,268.5
11,28.6712,77.3177,240.25
12,28.6712,77.3177,228
13,28.6712,77.3177,225.5
14,28.6712,77.3177,166
15,28.6712,77.3177,142.75
16,28.6712,77.3177,137.25
17,28.6712,77.3177,141.75
18,28.6712,77.3177,162.25
19,28.6712,77.3177,226.25
20,28.6712,77.3177,271.5
21,28.6712,77.3177,325.25
22,28.6712,77.3177,327.75
23,28.6712,77.3177,313
0,28.6712,77.3177,287.25
1,28.6712,77.3177,316.25
2,28.6712,77.3177,342
3,28.6712,77.3177,388.75
4,28.6712,77.3177,471.5
5,28.6712,77.3177,399.25
6,28.6712,77.3177,382
7,28.6712,77.3177,416
8,28.6712,77.3177,463.25
9,28.6712,77.3177,442.5
10,28.6712,77.3177,364
11,28.6712,77.3177,269.75
12,28.6712,77.3177,193
13,28.6712,77.3177,181.75
14,28.6712,77.3177,162.25
15,28.6712,77.3177,184.75
16,28.6712,77.3177,192
17,28.6712,77.3177,151.25
18,28.6712,77.3177,159.75
19,28.6712,77.3177,215
20,28.6712,77.3177,261
21,28.6712,77.3177,273.75
22,28.6712,77.3177,271.25
23,28.6712,77.3177,254
0,28.6712,77.3177,240.75
1,28.6712,77.3177,220.25
2,28.6712,77.3177,194.25
3,28.6712,77.3177,182.5
4,28.6712,77.3177,188.5
5,28.6712,77.3177,233.75
6,28.6712,77.3177,225.75
7,28.6712,77.3177,242
8,28.6712,77.3177,264.75
9,28.6712,77.3177,319.5
10,28.6712,77.3177,303
11,28.6712,77.3177,262.5
12,28.6712,77.3177,258.5
13,28.6712,77.3177,250
14,28.6712,77.3177,210.5
15,28.6712,77.3177,206
16,28.6712,77.3177,180
17,28.6712,77.3177,141.5
18,28.6712,77.3177,168
19,28.6712,77.3177,207
20,28.6712,77.3177,251.5
21,28.6712,77.3177,345.5
22,28.6712,77.3177,402.5
23,28.6712,77.3177,399
0,28.6712,77.3177,397.5
1,28.6712,77.3177,392
2,28.6712,77.3177,383
3,28.6712,77.3177,374.5
4,28.6712,77.3177,360.5
5,28.6712,77.3177,366.5
6,28.6712,77.3177,429.5
7,28.6712,77.3177,482.5
8,28.6712,77.3177,467
9,28.6712,77.3177,367
10,28.6712,77.3177,250.5
11,28.6712,77.3177,209.5
12,28.6712,77.3177,193.5
13,28.6712,77.3177,179.5
14,28.6712,77.3177,198
15,28.6712,77.3177,227
16,28.6712,77.3177,219
17,28.6712,77.3177,206.5
18,28.6712,77.3177,220
19,28.6712,77.3177,228
20,28.6712,77.3177,300
21,28.6712,77.3177,264
22,28.6712,77.3177,226
23,28.6712,77.3177,220.5
0,28.6712,77.3177,214.5
1,28.6712,77.3177,203.5
2,28.6712,77.3177,211.5
3,28.6712,77.3177,221.5
4,28.6712,77.3177,226.5
5,28.6712,77.3177,225.5
6,28.6712,77.3177,220.5
7,28.6712,77.3177,228
8,28.6712,77.3177,236.5
9,28.6712,77.3177,256.5
10,28.6712,77.3177,284
11,28.6712,77.3177,303.5
12,28.6712,77.3177,340.5
13,28.6712,77.3177,347
14,28.6712,77.3177,292.5
15,28.6712,77.3177,249.5
16,28.6712,77.3177,219.5
17,28.6712,77.3177,202.5
18,28.6712,77.3177,203.5
19,28.6712,77.3177,214.5
20,28.6712,77.3177,230.5
21,28.6712,77.3177,247.5
22,28.6712,77.3177,249.5
23,28.6712,77.3177,227
0,28.6712,77.3177,187
1,28.6712,77.3177,168
2,28.6712,77.3177,156.5
3,28.6712,77.3177,112.5
4,28.6712,77.3177,81.5
5,28.6712,77.3177,80.5
6,28.6712,77.3177,67
7,28.6712,77.3177,50.5
8,28.6712,77.3177,56.5
9,28.6712,77.3177,68.5
10,28.6712,77.3177,80
11,28.6712,77.3177,90.5
12,28.6712,77.3177,84
13,28.6712,77.3177,64.5
14,28.6712,77.3177,58.5
15,28.6712,77.3177,63.5
16,28.6712,77.3177,61.5
17,28.6712,77.3177,62
18,28.6712,77.3177,75.5
19,28.6712,77.3177,93.5
20,28.6712,77.3177,90.5
21,28.6712,77.3177,87
22,28.6712,77.3177,117.5
23,28.6712,77.3177,147.5
0,28.6712,77.3177,212
1,28.6712,77.3177,239
2,28.6712,77.3177,149
3,28.6712,77.3177,91
4,28.6712,77.3177,90
5,28.6712,77.3177,94
6,28.6712,77.3177,102.5
7,28.6712,77.3177,107.5
8,28.6712,77.3177,134.5
9,28.6712,77.3177,146.5
10,28.6712,77.3177,136
11,28.6712,77.3177,119
12,28.6712,77.3177,103.5
13,28.6712,77.3177,103
14,28.6712,77.3177,98
15,28.6712,77.3177,92.5
16,28.6712,77.3177,90
0,28.6502,77.3027,491.5
1,28.6502,77.3027,575.75
2,28.6502,77.3027,410
3,28.6502,77.3027,342
4,28.6502,77.3027,305.75
5,28.6502,77.3027,344.5
6,28.6502,77.3027,416
7,28.6502,77.3027,448.5
8,28.6502,77.3027,492.75
9,28.6502,77.3027,513
10,28.6502,77.3027,450
11,28.6502,77.3027,315.25
12,28.6502,77.3027,227.5
13,28.6502,77.3027,201.5
14,28.6502,77.3027,193.75
15,28.6502,77.3027,197.25
16,28.6502,77.3027,187.25
17,28.6502,77.3027,203
18,28.6502,77.3027,229
19,28.6502,77.3027,325.25
20,28.6502,77.3027,456.75
21,28.6502,77.3027,506
22,28.6502,77.3027,682
23,28.6502,77.3027,687.75
0,28.6502,77.3027,564
1,28.6502,77.3027,567.25
2,28.6502,77.3027,546
3,28.6502,77.3027,424.5
4,28.6502,77.3027,339
5,28.6502,77.3027,413.5
6,28.6502,77.3027,423
7,28.6502,77.3027,605.75
8,28.6502,77.3027,550
9,28.6502,77.3027,520
10,28.6502,77.3027,405.25
11,28.6502,77.3027,308.5
12,28.6502,77.3027,277.75
13,28.6502,77.3027,262
15,28.6502,77.3027,191
16,28.6502,77.3027,186.75
17,28.6502,77.3027,187.25
18,28.6502,77.3027,241.5
19,28.6502,77.3027,313.25
20,28.6502,77.3027,401
21,28.6502,77.3027,414
22,28.6502,77.3027,409.5
23,28.6502,77.3027,376.25
0,28.6502,77.3027,408.75
1,28.6502,77.3027,360
2,28.6502,77.3027,369.5
3,28.6502,77.3027,386.25
4,28.6502,77.3027,348.75
5,28.6502,77.3027,375.5
6,28.6502,77.3027,471.75
7,28.6502,77.3027,445
8,28.6502,77.3027,426
9,28.6502,77.3027,485.75
10,28.6502,77.3027,446
11,28.6502,77.3027,402.75
12,28.6502,77.3027,381
13,28.6502,77.3027,334.75
14,28.6502,77.3027,321
15,28.6502,77.3027,289.75
16,28.6502,77.3027,305.5
17,28.6502,77.3027,274.75
18,28.6502,77.3027,262.25
19,28.6502,77.3027,295.25
20,28.6502,77.3027,302.25
21,28.6502,77.3027,352
22,28.6502,77.3027,305.75
23,28.6502,77.3027,218.5
0,28.6502,77.3027,226
1,28.6502,77.3027,188.5
2,28.6502,77.3027,176
3,28.6502,77.3027,153.25
